Idx	Group	Index	Name	Color	Unk1	Unk2	Unk3	iInfoLine_1	Unk4	iInfoLine_2	Unk5	iInfoLine_3	Unk6	iInfoLine_4	Unk7	iInfoLine_5	Unk8	iInfoLine_6	Unk9	iInfoLine_7	Unk10	iInfoLine_8	Unk11	iInfoLine_9	Unk12	iInfoLine_10	Unk13	iInfoLine_11	Unk14	iInfoLine_12	Unk15	iInfoLine_13	Unk16	iInfoLine_14	Unk17	iInfoLine_15	Unk18
2125	12	330	Seed Sphere (Water) [Lv:9]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2126	12	331	Seed Sphere (Ice) [Lv:9]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2127	12	332	Seed Sphere (Wind) [Lv:9]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2128	12	333	Seed Sphere (Lightning) [Lv:9]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2129	12	334	Seed Sphere (Earth) [Lv:9]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2130	12	335	Seed Sphere (Fire) [Lv:10]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2131	12	336	Seed Sphere (Water) [Lv:10]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2132	12	337	Seed Sphere (Ice) [Lv:10]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2133	12	338	Seed Sphere (Wind) [Lv:10]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2134	12	339	Seed Sphere (Lightning) [Lv:10]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2135	12	340	Seed Sphere (Earth) [Lv:10]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2136	12	341	Seed Sphere (Fire) [Lv:11]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2137	12	342	Seed Sphere (Water) [Lv:11]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2138	12	343	Seed Sphere (Ice) [Lv:11]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2139	12	344	Seed Sphere (Wind) [Lv:11]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2140	12	345	Seed Sphere (Lightning) [Lv:11]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2141	12	346	Seed Sphere (Earth) [Lv:11]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2142	12	347	Seed Sphere (Fire) [Lv:12]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2143	12	348	Seed Sphere (Water) [Lv:12]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2144	12	349	Seed Sphere (Ice) [Lv:12]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2145	12	350	Seed Sphere (Wind) [Lv:12]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2146	12	351	Seed Sphere (Lightning) [Lv:12]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2147	12	352	Seed Sphere (Earth) [Lv:12]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2148	12	353	Seed Sphere (Fire) [Lv:13]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2149	12	354	Seed Sphere (Water) [Lv:13]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2150	12	355	Seed Sphere (Ice) [Lv:13]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2151	12	356	Seed Sphere (Wind) [Lv:13]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2152	12	357	Seed Sphere (Lightning) [Lv:13]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2153	12	358	Seed Sphere (Earth) [Lv:13]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2154	12	359	Seed Sphere (Fire)  [Lv:14]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2155	12	360	Seed Sphere (Water) [Lv:14]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2156	12	361	Seed Sphere (Ice) [Lv:14]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2157	12	362	Seed Sphere (Wind) [Lv:14]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2158	12	363	Seed Sphere (Lightning) [Lv:14]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2159	12	364	Seed Sphere (Earth) [Lv:14]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2160	12	365	Seed Sphere (Fire) [Lv:15]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2161	12	366	Seed Sphere (Water) [Lv:15]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2162	12	367	Seed Sphere (Ice) [Lv:15]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2163	12	368	Seed Sphere (Wind) [Lv:15]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2164	12	369	Seed Sphere (Lightning) [Lv:15]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2165	12	370	Seed Sphere (Earth) [Lv:15]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2166	12	371	Seed Sphere (Fire) [Lv:16]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2167	12	372	Seed Sphere (Water) [Lv:16]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2168	12	373	Seed Sphere (Ice) [Lv:16]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2169	12	374	Seed Sphere (Wind) [Lv:16]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2170	12	375	Seed Sphere (Lightning) [Lv:16]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2171	12	376	Seed Sphere (Earth) [Lv:16]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2172	12	377	Seed Sphere (Fire) [Lv:17]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2173	12	378	Seed Sphere (Water) [Lv:17]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2174	12	379	Seed Sphere (Ice) [Lv:17]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2175	12	380	Seed Sphere (Wind) [Lv:17]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2176	12	381	Seed Sphere (Lightning) [Lv:17]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2177	12	382	Seed Sphere (Earth) [Lv:17]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2178	12	383	Seed Sphere (Fire) [Lv:18]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2179	12	384	Seed Sphere (Water) [Lv:18]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2180	12	385	Seed Sphere (Ice) [Lv:18]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2181	12	386	Seed Sphere (Wind) [Lv:18]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2182	12	387	Seed Sphere (Lightning) [Lv:18]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2183	12	388	Seed Sphere (Earth) [Lv:18]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2184	12	389	Seed Sphere (Fire) [Lv:19]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2185	12	390	Seed Sphere (Water) [Lv:19]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2186	12	391	Seed Sphere (Ice) [Lv:19]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2187	12	392	Seed Sphere (Wind) [Lv:19]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2188	12	393	Seed Sphere (Lightning) [Lv:19]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2189	12	394	Seed Sphere (Earth) [Lv:19]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2190	12	395	Seed Sphere (Fire) [Lv:20]	268	0	0	-1	41	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2191	12	396	Seed Sphere (Water) [Lv:20]	268	0	0	-1	42	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2192	12	397	Seed Sphere (Ice) [Lv:20]	268	0	0	-1	43	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2193	12	398	Seed Sphere (Wind) [Lv:20]	268	0	0	-1	44	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2194	12	399	Seed Sphere (Lightning) [Lv:20]	268	0	0	-1	45	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2195	12	400	Seed Sphere (Earth) [Lv:20]	268	0	0	-1	46	0	47	1	53	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2196	12	401	Sphere Upgrade Rune	259	0	0	-1	703	0	-1	0	2	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2197	12	404	Lesser Spirit Stone	259	0	0	-1	1009	0	-1	0	2	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2198	12	405	Intermediate Spirit Stone	259	0	0	-1	1009	0	-1	0	2	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2199	12	406	Greater Spirit Stone	259	0	0	-1	1009	0	-1	0	2	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2200	12	407	[Bound] Magic Lock	267	0	0	-1	174	0	1010	1	1011	0	1012	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2201	12	408	[Bound] Magic Complete Lock	267	0	0	-1	1013	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2202	12	409	[Bound] Magic Condor	267	0	0	-1	174	0	1010	1	1011	0	1012	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2203	12	410	[Bound] Magic Complete Condor	267	0	0	-1	1013	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2204	12	411	[Bound] Magic Guarda	267	0	0	-1	174	0	1010	1	1011	0	1012	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2205	12	412	[Bound] Magic Complete Guarda	267	0	0	-1	1013	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2206	12	413	Spirit Hook Parchment	256	256	0	-1	15	0	16	0	664	0	665	0	666	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2207	12	414	Angel Wings	256	0	1	-1	1043	0	1046	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2208	12	415	Devil Wings	256	0	1	-1	1042	0	1046	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2209	12	416	Genius Wings	256	0	1	-1	1042	0	1046	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2210	12	417	Destruction Wings	256	0	1	-1	1044	0	1046	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2211	12	418	Control Wings	256	0	1	-1	1042	0	1046	0	1022	0	1041	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2212	12	419	Eternal Wings	256	0	1	-1	1045	0	1046	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2213	12	420	Judgement Cloak	256	0	1	-1	1042	0	1046	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2214	12	421	Eternity Cloak	256	0	1	-1	1042	0	1046	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2215	12	422	[Bound] Wings of Soul	267	0	1	-1	3	0	26	0	33	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2216	12	423	[Bound] Wings of Dragon	267	0	1	-1	3	0	26	0	33	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2217	12	424	[Bound] Wings of Spirit	267	0	1	-1	3	0	26	0	33	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2218	12	425	[Bound] Wings of Darkness	267	0	1	-1	3	0	26	0	33	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2219	12	426	[Bound] Cape of Lord	267	0	1	-1	3	0	28	0	36	0	8	0	9	0	10	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2220	12	427	[Bound] Wings of Despair	267	0	1	-1	3	0	26	0	33	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2221	12	428	[Bound] Cape of Fighter	267	0	1	-1	3	0	28	0	35	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2222	12	429	[Bound] Cloak of Limit	267	0	1	-1	3	0	28	0	35	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2223	12	430	[Bound] Wings of Eternal	267	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2224	12	431	[Bound] Wings of Storm	267	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2225	12	432	[Bound] Wings of Illusion	267	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2226	12	433	[Bound] Wings of Ruin	267	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2227	12	434	[Bound] Cape of Emperor	267	0	1	-1	3	0	27	0	34	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2228	12	435	[Bound] Wings of Curse	267	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2229	12	436	[Bound] Cape of Overrule	267	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2230	12	437	[Bound]Cloak of Transcendence	267	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2231	12	438	[Bound] Angel Wings	267	0	1	-1	3	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2232	12	439	[Bound] Devil Wings	267	0	1	-1	3	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2233	12	440	[Bound] Genius Wings	267	0	1	-1	3	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2234	12	441	[Bound] Destruction Wings	267	0	1	-1	3	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2235	12	442	[Bound] Control Wings	267	0	1	-1	3	0	1022	0	1041	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2236	12	443	[Bound] Eternal Wings	267	0	1	-1	3	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2237	12	444	[Bound] Judgment Cloak	267	0	1	-1	3	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2238	12	445	[Bound] Eternity Cloak	267	0	1	-1	3	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2239	12	446	Lock Magic Bell	259	0	0	-1	1036	0	-1	0	2	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2240	12	447	Condor Magical Drops	259	0	0	-1	1036	0	-1	0	2	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2241	12	448	Garuda Magical Bell	259	0	0	-1	1036	0	-1	0	2	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2242	12	449	Rage Earring (L)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2243	12	450	Ancestral Earring (L)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2244	12	451	Honor Earring (L)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2245	12	452	Blood Earring (L)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2246	12	453	Daze Earring (L)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2247	12	457	Rage Earring (R)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2248	12	458	Ancestral Earring (R)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2249	12	459	Honor Earring (R)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2250	12	460	Blood Earring (R)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2251	12	461	Daze Earring (R)	256	0	1	-1	8	0	1070	0	358	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2252	12	465	Baseball Player Transformation Ring	256	0	1	-1	8	0	9	0	10	2	77	1	78	1	76	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2253	12	466	Cheerleader Transformation Ring	256	0	1	-1	8	0	9	0	10	2	1082	1	76	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2254	12	467	Wings of Disillusionment	256	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2255	12	468	[Bound] Wings of Disillusionment	267	0	1	-1	3	0	27	0	30	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2256	12	469	Wings of Fate	256	0	1	-1	1043	0	1046	0	1022	0	1023	0	25	0	8	0	9	0	10	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
